Algorithm,MPI_Processes,Data_Size,Allocation,Latency
4,247,5000,node,0.000502241000000
4,248,5000,core,0.000279815000000
4,248,5000,node,0.000568035000000
4,249,5000,core,0.000282660000000
4,249,5000,node,0.000977398000018
4,250,5000,core,0.000289894000000
4,250,5000,node,0.000545853999999
4,251,5000,core,0.000292068000000
4,251,5000,node,0.000861845999988
4,252,5000,core,0.000291717000000
4,252,5000,node,0.000546564999999
4,253,5000,core,0.000291226000000
4,253,5000,node,0.000506759999999
4,254,5000,core,0.000286899000000
4,254,5000,node,0.000551927000000
4,255,5000,core,0.000288372000000
4,255,5000,node,0.000503285000000
4,256,5000,core,0.000001673000000
4,256,5000,node,0.000003446000000
