Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
2,163,2000,node,0.000928806000000,0.000249619000000
2,164,2000,core,0.000226726000000,0.000082875000000
2,164,2000,node,0.000944085000000,0.000223951000001
2,165,2000,core,0.000229381000000,0.000084539000000
2,165,2000,node,0.000943694000000,0.000255941000000
2,166,2000,core,0.000230674000000,0.000082926000000
2,166,2000,node,0.000955877000000,0.000230923999999
2,167,2000,core,0.000231395000000,0.000084909000000
2,167,2000,node,0.000956388000000,0.000258486000000
2,168,2000,core,0.000231185000000,0.000085421000000
2,168,2000,node,0.000973951000000,0.000232016000000
2,169,2000,core,0.000232567000000,0.000087264000000
2,169,2000,node,0.000973059000000,0.000265048000000
2,170,2000,core,0.000234782000000,0.000087805000000
2,170,2000,node,0.000986614000000,0.000235042000000
2,171,2000,core,0.000235242000000,0.000090059000000
2,171,2000,node,0.000987286000000,0.000261120000000
2,172,2000,core,0.000236555000000,0.000092614000000
2,172,2000,node,0.000994500000000,0.000234280000000
2,173,2000,core,0.000238308000000,0.000091111000000
2,173,2000,node,0.001000000000000,0.000261682000001
2,174,2000,core,0.000240051000000,0.000086172000000
2,174,2000,node,0.001009568000000,0.000240932000001
2,175,2000,core,0.000240382000000,0.000085150000000
2,175,2000,node,0.001000661000000,0.000267122000000
2,176,2000,core,0.000241574000000,0.000089077000000
2,176,2000,node,0.001019787000000,0.000243268000000
2,177,2000,core,0.000243978000000,0.000092725000000
2,177,2000,node,0.001022322000000,0.000275599000000
2,178,2000,core,0.000245392000000,0.000095519000000
2,178,2000,node,0.001032110000000,0.000244008000000
2,179,2000,core,0.000246323000000,0.000095740000000
2,179,2000,node,0.001033273000000,0.000273925000000
2,180,2000,core,0.000246934000000,0.000094848000000
2,180,2000,node,0.001044153000000,0.000247655000000
2,181,2000,core,0.000249769000000,0.000097203000000
2,181,2000,node,0.001048802000000,0.000279295000000
2,182,2000,core,0.000251262000000,0.000097984000000
2,182,2000,node,0.001058760000000,0.000251342000000
2,183,2000,core,0.000252014000000,0.000099336000000
2,183,2000,node,0.001059321000000,0.000275949000001
2,184,2000,core,0.000252645000000,0.000100649000000
2,184,2000,node,0.001073888000000,0.000254558000000
2,185,2000,core,0.000255871000000,0.000102112000000
2,185,2000,node,0.001079499000000,0.000287180000000
2,186,2000,core,0.000256862000000,0.000101571000000
2,186,2000,node,0.001085430000000,0.000255390000000
2,187,2000,core,0.000258426000000,0.000102793000000
2,187,2000,node,0.001086052000000,0.000291198000000
2,188,2000,core,0.000259458000000,0.000103715000000
2,188,2000,node,0.001099476999999,0.000255881000000
2,189,2000,core,0.000261742000000,0.000104246000000
2,189,2000,node,0.001101501000000,0.000294494000000
2,190,2000,core,0.000262734000000,0.000104426000000
2,190,2000,node,0.001113754000000,0.000259187000000
2,191,2000,core,0.000263585000000,0.000103855000000
2,191,2000,node,0.001100268000000,0.000282391000000
2,192,2000,core,0.000264747000000,0.000107552000000
2,192,2000,node,0.001122400000000,0.000259357000000
2,193,2000,core,0.000271049000000,0.000109116000000
2,193,2000,node,0.001119634000000,0.000284274000000
2,194,2000,core,0.000274095000000,0.000111680000000
2,194,2000,node,0.001137178000000,0.000261592000000
2,195,2000,core,0.000275077000000,0.000110818000000
2,195,2000,node,0.001130875000000,0.000285387000000
2,196,2000,core,0.000274295000000,0.000109205000000
2,196,2000,node,0.001147978000000,0.000265499000000
2,197,2000,core,0.000276329000000,0.000109546000000
2,197,2000,node,0.001146325000000,0.000295175000001
2,198,2000,core,0.000278063000000,0.000109756000000
2,198,2000,node,0.001165801000000,0.000272051000000
2,199,2000,core,0.000277371000000,0.000110077000000
2,199,2000,node,0.001162164000000,0.000296788000000
2,200,2000,core,0.000280007000000,0.000112702000000
2,200,2000,node,0.001178215000000,0.000276038000000
2,201,2000,core,0.000283433000000,0.000112842000000
2,201,2000,node,0.001174789000000,0.000309572000000
2,202,2000,core,0.000283804000000,0.000111751000000
2,202,2000,node,0.001189135000000,0.000278101999999
2,203,2000,core,0.000283863000000,0.000111029000000
2,203,2000,node,0.001185839000000,0.000310402999999
2,204,2000,core,0.000285287000000,0.000110938000000
2,204,2000,node,0.001199324000000,0.000283081999999
2,205,2000,core,0.000286598000000,0.000112070000000
2,205,2000,node,0.001198864000000,0.000302137999999
2,206,2000,core,0.000288783000000,0.000110658000000
2,206,2000,node,0.001212338000000,0.000283843000000
2,207,2000,core,0.000290686000000,0.000109235000000
2,207,2000,node,0.001199946000000,0.000305293999999
2,208,2000,core,0.000287891000000,0.000108644000000
2,208,2000,node,0.001226275000000,0.000286339000000
2,209,2000,core,0.000292169000000,0.000110367000000
2,209,2000,node,0.001223138999999,0.000314281000001
2,210,2000,core,0.000292731000000,0.000111560000000
2,210,2000,node,0.001235703000001,0.000292860000000
2,211,2000,core,0.000291959000000,0.000110318000000
2,211,2000,node,0.001231976000000,0.000317787000000
2,212,2000,core,0.000293362000000,0.000109726000000
2,212,2000,node,0.001251643000000,0.000291939000000
2,213,2000,core,0.000296727000000,0.000111529000000
2,213,2000,node,0.001249669000000,0.000316955999999
2,214,2000,core,0.000298341000000,0.000111640000000
2,214,2000,node,0.001265579000000,0.000296726999998
2,215,2000,core,0.000298902000000,0.000109806000000
2,215,2000,node,0.001261281000000,0.000314932000000
2,216,2000,core,0.000298301000000,0.000110518000000
2,216,2000,node,0.001278623000000,0.000299022000000
2,217,2000,core,0.000300144000000,0.000111880000000
2,217,2000,node,0.001280035000000,0.000328668000000
2,218,2000,core,0.000300635000000,0.000112922000000
2,218,2000,node,0.001290646000000,0.000301496999999
2,219,2000,core,0.000300735000000,0.000112140000000
2,219,2000,node,0.001291257000000,0.000332495000000
2,220,2000,core,0.000301586000000,0.000113263000000
2,220,2000,node,0.001304953000000,0.000304522000000
2,221,2000,core,0.000304553000000,0.000115477000000
2,221,2000,node,0.001302699000000,0.000327475999999
2,222,2000,core,0.000306025000000,0.000115057000000
2,222,2000,node,0.001317045000000,0.000307167000001
2,223,2000,core,0.000304392000000,0.000116268000000
2,223,2000,node,0.001301987000000,0.000329217999999
2,224,2000,core,0.000307518000000,0.000113423000000
2,224,2000,node,0.001327315000000,0.000308039000000
2,225,2000,core,0.000311135000000,0.000116790000000
2,225,2000,node,0.001327635000000,0.000337154000000
2,226,2000,core,0.000312027000000,0.000117531000000
2,226,2000,node,0.001339728000000,0.000310614000000
2,227,2000,core,0.000313268000000,0.000117341000000
2,227,2000,node,0.001338556000000,0.000334188000000
2,228,2000,core,0.000314752000000,0.000115798000000
2,228,2000,node,0.001353614000000,0.000313429000000
2,229,2000,core,0.000317708000000,0.000119504000000
2,229,2000,node,0.001353825000000,0.000338626000000
2,230,2000,core,0.000318719000000,0.000119364000000
2,230,2000,node,0.001367109999999,0.000318800000000
2,231,2000,core,0.000319180000000,0.000120607000000
2,231,2000,node,0.001367501000000,0.000341192000000
2,232,2000,core,0.000320373000000,0.000119505000000
2,232,2000,node,0.001381838000000,0.000323158000000
2,233,2000,core,0.000323348000000,0.000121158000000
2,233,2000,node,0.001384954000000,0.000112048000006
2,234,2000,core,0.000321705000000,0.000120416000000
2,234,2000,node,0.001394291000000,0.000323397999999
2,235,2000,core,0.000322366000000,0.000121157000000
2,235,2000,node,0.001389623000000,0.000351341000000
2,236,2000,core,0.000324190000000,0.000121408000000
2,236,2000,node,0.001405572000000,0.000324400000000
2,237,2000,core,0.000326834000000,0.000123523000000
2,237,2000,node,0.001405332000000,0.000344348000000
2,238,2000,core,0.000328818000000,0.000124434000000
2,238,2000,node,0.001418938000000,0.000328848000000
2,239,2000,core,0.000329069000000,0.000125466000000
2,239,2000,node,0.001409941000000,0.000350018000001
2,240,2000,core,0.000330852000000,0.000125526000000
2,240,2000,node,0.001428897000000,0.000332204999999
2,241,2000,core,0.000336833000000,0.000128061000000
2,241,2000,node,0.001433094000000,0.000358393999999
2,242,2000,core,0.000337153000000,0.000127260000000
2,242,2000,node,0.001444346000000,0.000334168000000
2,243,2000,core,0.000340480000000,0.000128261000000
2,243,2000,node,0.001443433000000,0.000360728999999
2,244,2000,core,0.000341953000000,0.000127981000000
2,244,2000,node,0.001457109000000,0.000338316000001
2,245,2000,core,0.000347654000000,0.000130735000000
2,245,2000,node,0.001463992000000,0.000359446000001
2,246,2000,core,0.000349577000000,0.000131698000000
2,246,2000,node,0.001471156000000,0.000339587999999
2,247,2000,core,0.000351801000000,0.000132759000000
2,247,2000,node,0.001483539000000,0.000363663999998
2,248,2000,core,0.000353173000000,0.000132138000000
2,248,2000,node,0.001487356000000,0.000343716000001
2,249,2000,core,0.000357912000000,0.000133321000000
2,249,2000,node,0.001489560000000,0.000372981000000
2,250,2000,core,0.000359165000000,0.000131347000000
2,250,2000,node,0.001499148000000,0.000497202999991
2,251,2000,core,0.000358824000000,0.000132339000000
2,251,2000,node,0.001267953000000,0.000374563999998
2,252,2000,core,0.000357983000000,0.000132859000000
2,252,2000,node,0.001511381000000,0.000344608000001
2,253,2000,core,0.000360537000000,0.000135685000000
2,253,2000,node,0.001521551000000,0.000370346000000
2,254,2000,core,0.000360618000000,0.000133621000000
2,254,2000,node,0.001521701000000,0.000346821999999
2,255,2000,core,0.000362853000000,0.000126217000000
2,255,2000,node,0.001140637999992,0.000370205999985
2,256,2000,core,0.000321805000000,0.000095440000000
2,256,2000,node,0.001527041000000,0.000357763000000
