Algorithm,MPI_Processes,Data_Size,Allocation,Latency
4,167,2000,core,0.0000887160
4,167,2000,node,0.0000662640
4,168,2000,core,0.0000895880
4,168,2000,node,0.0000462060
4,169,2000,core,0.0000938160
4,169,2000,node,0.0000716040
4,170,2000,core,0.0000988650
4,170,2000,node,0.0000465870
4,171,2000,core,0.0001027920
4,171,2000,node,0.0000671360
4,172,2000,core,0.0001080830
4,172,2000,node,0.0000457760
4,173,2000,core,0.0001129620
4,173,2000,node,0.0000719940
4,174,2000,core,0.0001176610
4,174,2000,node,0.0000451540
4,175,2000,core,0.0001219590
4,175,2000,node,0.0000679170
4,176,2000,core,0.0001218990
4,176,2000,node,0.0000460370
4,177,2000,core,0.0001276100
4,177,2000,node,0.0000731570
4,178,2000,core,0.0001352640
4,178,2000,node,0.0000459870
4,179,2000,core,0.0001392810
4,179,2000,node,0.0000704020
4,180,2000,core,0.0001451220
4,180,2000,node,0.0000472480
4,181,2000,core,0.0001499110
4,181,2000,node,0.0000719150
4,182,2000,core,0.0001564530
4,182,2000,node,0.0000469480
4,183,2000,core,0.0001584370
4,183,2000,node,0.0000739280
4,184,2000,core,0.0001626450
4,184,2000,node,0.0000489510
4,185,2000,core,0.0001665120
4,185,2000,node,0.0000795490
4,186,2000,core,0.0001716910
4,186,2000,node,0.0000481700
4,187,2000,core,0.0001740460
4,187,2000,node,0.0000674670
4,188,2000,core,0.0001768710
4,188,2000,node,0.0000477190
4,189,2000,core,0.0001792860
4,189,2000,node,0.0000716040
4,190,2000,core,0.0001812990
4,190,2000,node,0.0000467870
4,191,2000,core,0.0001812700
4,191,2000,node,0.0000694200
4,192,2000,core,0.0001911180
4,192,2000,node,0.0000477790
4,193,2000,core,0.0001937030
4,193,2000,node,0.0000676170
4,194,2000,core,0.0001958670
4,194,2000,node,0.0000482310
4,195,2000,core,0.0001998750
4,195,2000,node,0.0000676370
4,196,2000,core,0.0001982620
4,196,2000,node,0.0000492620
4,197,2000,core,0.0001994440
4,197,2000,node,0.0000706130
4,198,2000,core,0.0002030900
4,198,2000,node,0.0000493730
4,199,2000,core,0.0002067470
4,199,2000,node,0.0000704820
4,200,2000,core,0.0002059960
4,200,2000,node,0.0000499430
4,201,2000,core,0.0002077590
4,201,2000,node,0.0000744590
4,202,2000,core,0.0002073290
4,202,2000,node,0.0000512570
4,203,2000,core,0.0002144220
4,203,2000,node,0.0000667550
4,204,2000,core,0.0002123080
4,204,2000,node,0.0000486010
4,205,2000,core,0.0002148230
4,205,2000,node,0.0000705520
4,206,2000,core,0.0002168460
4,206,2000,node,0.0000502540
4,207,2000,core,0.0002183300
4,207,2000,node,0.0000678070
4,208,2000,core,0.0002192100
4,208,2000,node,0.0000495630
4,209,2000,core,0.0002201330
4,209,2000,node,0.0000758120
4,210,2000,core,0.0002222860
4,210,2000,node,0.0000505850
4,211,2000,core,0.0002253530
4,211,2000,node,0.0000718050
4,212,2000,core,0.0002252220
4,212,2000,node,0.0000511460
4,213,2000,core,0.0002273560
4,213,2000,node,0.0000710830
4,214,2000,core,0.0002272060
4,214,2000,node,0.0000516470
4,215,2000,core,0.0002297710
4,215,2000,node,0.0000765340
4,216,2000,core,0.0002299710
4,216,2000,node,0.0000529100
4,217,2000,core,0.0002332070
4,217,2000,node,0.0000755320
4,218,2000,core,0.0002341990
4,218,2000,node,0.0000533600
4,219,2000,core,0.0002351300
4,219,2000,node,0.0000718050
4,220,2000,core,0.0002354710
4,220,2000,node,0.0000516370
4,221,2000,core,0.0002377560
4,221,2000,node,0.0000785670
4,222,2000,core,0.0002383870
4,222,2000,node,0.0000519280
4,223,2000,core,0.0002353410
4,223,2000,node,0.0000701220
4,224,2000,core,0.0002371140
4,224,2000,node,0.0000507750
4,225,2000,core,0.0002391180
4,225,2000,node,0.0000713240
4,226,2000,core,0.0002407710
4,226,2000,node,0.0000526980
4,227,2000,core,0.0002431160
4,227,2000,node,0.0000707830
4,228,2000,core,0.0002449890
4,228,2000,node,0.0000535110
4,229,2000,core,0.0002457700
4,229,2000,node,0.0000715540
4,230,2000,core,0.0002448990
4,230,2000,node,0.0000533300
4,231,2000,core,0.0002481750
4,231,2000,node,0.0000713530
4,232,2000,core,0.0002491870
4,232,2000,node,0.0000536800
4,233,2000,core,0.0002503800
4,233,2000,node,0.0000730360
4,234,2000,core,0.0002525040
4,234,2000,node,0.0000540310
4,235,2000,core,0.0002549680
4,235,2000,node,0.0000728070
4,236,2000,core,0.0002551580
4,236,2000,node,0.0000538710
4,237,2000,core,0.0002547870
4,237,2000,node,0.0000720850
4,238,2000,core,0.0002562800
4,238,2000,node,0.0000548420
4,239,2000,core,0.0002582640
4,239,2000,node,0.0000730270
4,240,2000,core,0.0002584940
4,240,2000,node,0.0000545720
4,241,2000,core,0.0002611490
4,241,2000,node,0.0000728960
4,242,2000,core,0.0002618910
4,242,2000,node,0.0000544320
4,243,2000,core,0.0002665700
4,243,2000,node,0.0000687390
4,244,2000,core,0.0002672810
4,244,2000,node,0.0000553740
4,245,2000,core,0.0002684930
4,245,2000,node,0.0000750810
4,246,2000,core,0.0002695050
4,246,2000,node,0.0000553640
4,247,2000,core,0.0002713490
4,247,2000,node,0.0000733070
4,248,2000,core,0.0002737630
4,248,2000,node,0.0000568770
4,249,2000,core,0.0002753160
4,249,2000,node,0.0000743690
4,250,2000,core,0.0002787020
4,250,2000,node,0.0000557450
4,251,2000,core,0.0002790830
4,251,2000,node,0.0000714440
4,252,2000,core,0.0002796140
4,252,2000,node,0.0000563650
4,253,2000,core,0.0002813870
4,253,2000,node,0.0000730160
4,254,2000,core,0.0002813470
4,254,2000,node,0.0000567960
4,255,2000,core,0.0002843630
4,255,2000,node,0.0000621460
4,256,2000,core,0.0000297650
4,256,2000,node,0.0002343290
